datetime,unixtime,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,CLUSTER NUMBER,LAT,LON
2023-09-09 04:54:32,1694235272,2023,9,9,4,2308,1,38.590631260910364,150.97714884534224
2023-09-09 10:54:32,1694256872,2023,9,9,10,2308,1,39.6559375252808,152.24905985169778
2023-09-09 16:54:32,1694278472,2023,9,9,16,2308,1,40.27305165673399,153.1729879790435
2023-09-09 22:54:32,1694300072,2023,9,9,22,2308,1,41.16049750242186,154.5799578007018
2023-09-10 04:54:32,1694321672,2023,9,10,4,2308,1,42.02333396672763,155.82153156430013
2023-09-10 10:54:32,1694343272,2023,9,10,10,2308,1,42.62640971838734,157.1495930554389
2023-09-10 16:54:32,1694364872,2023,9,10,16,2308,1,42.94587473375204,158.17052240476752
2023-09-10 22:54:32,1694386472,2023,9,10,22,2308,1,43.45209280591109,159.77290701653277
2023-09-11 04:54:32,1694408072,2023,9,11,4,2308,1,43.969247967313315,161.39286182924093
2023-09-11 10:54:32,1694429672,2023,9,11,10,2308,1,44.43164743004116,163.08334733682793
2023-09-11 16:54:32,1694451272,2023,9,11,16,2308,1,44.78270044117826,164.18162808302785
2023-09-11 22:54:32,1694472872,2023,9,11,22,2308,1,45.2070350373767,165.65412264689948
2023-09-12 04:54:32,1694494472,2023,9,12,4,2308,1,45.48410876733133,167.27099088459556
2023-09-12 10:54:32,1694516072,2023,9,12,10,2308,1,45.78978676164355,168.9153005326912
2023-09-12 16:54:32,1694537672,2023,9,12,16,2308,1,45.956642804763874,169.98830610714197
2023-09-12 22:54:32,1694559272,2023,9,12,22,2308,1,46.26026578155366,171.58854775835582
2023-09-13 04:54:32,1694580872,2023,9,13,4,2308,1,46.677907210938706,173.17987969362298
2023-09-13 10:54:32,1694602472,2023,9,13,10,2308,1,47.00000000000001,174.93333333333337
2023-09-18 02:10:54,1695003054,2023,9,18,2,2309,2,15.494230769230768,138.95384615384617
2023-09-18 08:10:54,1695024654,2023,9,18,8,2309,2,15.803755059686498,138.5024320922823
2023-09-18 14:10:54,1695046254,2023,9,18,14,2309,2,16.230606847082694,137.7197868201715
2023-09-18 20:10:54,1695067854,2023,9,18,20,2309,2,16.632993561320145,136.96878578281033
2023-09-19 02:10:54,1695089454,2023,9,19,2,2309,2,16.937309634211175,136.45120417633214
2023-09-19 08:10:54,1695111054,2023,9,19,8,2309,2,17.464101032351707,135.6231603258632
2023-09-19 14:10:54,1695132654,2023,9,19,14,2309,2,18.084351657737095,134.86161490315553
2023-09-19 20:10:54,1695154254,2023,9,19,20,2309,2,18.48021933570572,134.33456629971886
2023-09-20 02:10:54,1695175854,2023,9,20,2,2309,2,19.085663240123083,133.55203178303557
2023-09-20 08:10:54,1695197454,2023,9,20,8,2309,2,19.644039027569786,132.72525879472522
2023-09-20 14:10:54,1695219054,2023,9,20,14,2309,2,20.059387073530807,132.1851729732773
2023-09-20 20:10:54,1695240654,2023,9,20,20,2309,2,20.66979222913395,131.37226062181253
2023-09-21 02:10:54,1695262254,2023,9,21,2,2309,2,21.2954135641258,130.514366129767
2023-09-21 08:10:54,1695283854,2023,9,21,8,2309,2,21.734174462896526,129.96457472063173
2023-09-21 14:10:54,1695305454,2023,9,21,14,2309,2,22.423394314357495,129.1600118519858
2023-09-21 20:10:54,1695327054,2023,9,21,20,2309,2,23.131946342475814,128.41711437819106
2023-09-22 02:10:54,1695348654,2023,9,22,2,2309,2,23.656640071573598,127.98679108192363
2023-09-22 08:10:54,1695370254,2023,9,22,8,2309,2,24.492194422725024,127.40866830827447
2023-09-22 14:10:54,1695391854,2023,9,22,14,2309,2,25.37851821627015,126.93640835261814
2023-09-22 20:10:54,1695413454,2023,9,22,20,2309,2,25.978185506159928,126.69242954768919
2023-09-23 02:10:54,1695435054,2023,9,23,2,2309,2,26.885073624001695,126.4015542543625
2023-09-23 08:10:54,1695456654,2023,9,23,8,2309,2,27.791030656014073,126.28074219292557
2023-09-23 14:10:54,1695478254,2023,9,23,14,2309,2,28.376482960561717,126.2648642753387
2023-09-23 20:10:54,1695499854,2023,9,23,20,2309,2,29.196769679871593,126.28172257201203
2023-09-24 02:10:54,1695521454,2023,9,24,2,2309,2,30.02860767159151,126.39891346215417
2023-09-24 08:10:54,1695543054,2023,9,24,8,2309,2,30.63572841805507,126.43971162802373
2023-09-24 14:10:54,1695564654,2023,9,24,14,2309,2,31.467791911632574,126.51476741184204
2023-09-24 20:10:54,1695586254,2023,9,24,20,2309,2,32.259181397484774,126.67734369409196
2023-09-25 02:10:54,1695607854,2023,9,25,2,2309,2,32.76618494120773,126.83970210109015
2023-09-25 08:10:54,1695629454,2023,9,25,8,2309,2,33.48974348553601,127.20872814832077
2023-09-25 14:10:54,1695651054,2023,9,25,14,2309,2,34.2302795366581,127.6533766128677
2023-09-25 20:10:54,1695672654,2023,9,25,20,2309,2,34.69776942532986,127.98515372540545
2023-09-26 02:10:54,1695694254,2023,9,26,2,2309,2,35.35891051368591,128.5035023624896
2023-09-26 08:10:54,1695715854,2023,9,26,8,2309,2,35.94810649120021,129.03668868952184
2023-09-26 14:10:54,1695737454,2023,9,26,14,2309,2,36.2936809990072,129.41449744570468
2023-09-26 20:10:54,1695759054,2023,9,26,20,2309,2,36.82011311628318,129.9749709024892
2023-09-27 02:10:54,1695780654,2023,9,27,2,2309,2,37.24194281716512,130.49743811318606
2023-09-27 08:10:54,1695802254,2023,9,27,8,2309,2,37.61153846153846,131.1557692307692
2023-10-01 17:27:16,1696181236,2023,10,1,17,2310,0,17.42285714285714,144.77999999999997
2023-10-01 23:27:16,1696202836,2023,10,1,23,2310,0,17.997105118583605,144.38415262054886
2023-10-02 05:27:16,1696224436,2023,10,2,5,2310,0,18.917354118955227,143.7149933989054
2023-10-02 11:27:16,1696246036,2023,10,2,11,2310,0,19.46322294850417,143.23332227116163
2023-10-02 17:27:16,1696267636,2023,10,2,17,2310,0,20.224814875902165,142.44997929502415
2023-10-02 23:27:16,1696289236,2023,10,2,23,2310,0,21.004613700705487,141.7027515458868
2023-10-03 05:27:16,1696310836,2023,10,3,5,2310,0,21.550247279849316,141.19923990082907
2023-10-03 11:27:16,1696332436,2023,10,3,11,2310,0,22.325150737281028,140.55171011163074
2023-10-03 17:27:16,1696354036,2023,10,3,17,2310,0,22.83896880691533,140.17729307134283
2023-10-03 23:27:16,1696375636,2023,10,3,23,2310,0,23.64794909069266,139.64996294242053
2023-10-04 05:27:16,1696397236,2023,10,4,5,2310,0,24.442674986594454,139.24354950858927
2023-10-04 11:27:16,1696418836,2023,10,4,11,2310,0,24.993845713947273,139.01301949524017
2023-10-04 17:27:16,1696440436,2023,10,4,17,2310,0,25.840075483957825,138.67443018483928
2023-10-04 23:27:16,1696462036,2023,10,4,23,2310,0,26.414314199046302,138.42493952588833
2023-10-05 05:27:16,1696483636,2023,10,5,5,2310,0,27.33876192322241,138.15984900888867
2023-10-05 11:27:16,1696505236,2023,10,5,11,2310,0,28.383708320301995,138.0533570196097
2023-10-05 17:27:16,1696526836,2023,10,5,17,2310,0,29.038877917068824,138.06324609856878
2023-10-05 23:27:16,1696548436,2023,10,5,23,2310,0,29.99814204461354,138.29030693592514
2023-10-06 05:27:16,1696570036,2023,10,6,5,2310,0,30.630349956720245,138.46393171415716
2023-10-06 11:27:16,1696591636,2023,10,6,11,2310,0,31.55052221283461,138.80497722405866
2023-10-06 17:27:16,1696613236,2023,10,6,17,2310,0,32.36459013849107,139.2868376096245
2023-10-06 23:27:16,1696634836,2023,10,6,23,2310,0,32.891712308425404,139.66533843101732
2023-10-07 05:27:16,1696656436,2023,10,7,5,2310,0,33.68634493113942,140.32399130572
2023-10-07 11:27:16,1696678036,2023,10,7,11,2310,0,34.210638530981576,140.79193998035976
2023-10-07 17:27:16,1696699636,2023,10,7,17,2310,0,35.05653595026574,141.48506982877126
2023-10-07 23:27:16,1696721236,2023,10,7,23,2310,0,35.99976868170819,142.23779758468405
2023-10-08 05:27:16,1696742836,2023,10,8,5,2310,0,36.62674012066353,142.75721961061777
2023-10-08 11:27:16,1696764436,2023,10,8,11,2310,0,37.55449633989978,143.57880938654293
2023-10-08 17:27:16,1696786036,2023,10,8,17,2310,0,38.17273444943911,144.1234655596908
2023-10-08 23:27:16,1696807636,2023,10,8,23,2310,0,39.079433961167396,144.86085766761215
2023-10-09 05:27:16,1696829236,2023,10,9,5,2310,0,39.97930307114091,145.5342444235304
2023-10-09 11:27:16,1696850836,2023,10,9,11,2310,0,40.578032536307056,145.95034097534673
2023-10-09 17:27:16,1696872436,2023,10,9,17,2310,0,41.41425112600421,146.74665559892105
2023-10-09 23:27:16,1696894036,2023,10,9,23,2310,0,41.98634871557682,147.33087189836777
2023-10-10 05:27:16,1696915636,2023,10,10,5,2310,0,42.79037236553146,148.21070413434214
2023-10-10 11:27:16,1696937236,2023,10,10,11,2310,0,43.5273885595386,149.09062533040935
2023-10-10 17:27:16,1696958836,2023,10,10,17,2310,0,44.015335161142616,149.74496044178022
2023-10-10 23:27:16,1696980436,2023,10,10,23,2310,0,44.68828437004942,150.74069901810816
2023-10-11 05:27:16,1697002036,2023,10,11,5,2310,0,45.39714285714286,151.59714285714284
2023-10-15 08:43:38,1697359418,2023,10,15,8,2311,1,16.6,151.60833333333332
2023-10-15 14:43:38,1697381018,2023,10,15,14,2311,1,17.279735802775395,151.25793962807737
2023-10-15 20:43:38,1697402618,2023,10,15,20,2311,1,18.505692526798914,150.7330574464969
2023-10-16 02:43:38,1697424218,2023,10,16,2,2311,1,19.709406444774768,149.79269529775132
2023-10-16 08:43:38,1697445818,2023,10,16,8,2311,1,20.94013213012949,148.56972856260714
2023-10-16 14:43:38,1697467418,2023,10,16,14,2311,1,21.740111376930432,147.71343560665204
2023-10-16 20:43:38,1697489018,2023,10,16,20,2311,1,22.962111597488725,146.51531475068725
2023-10-17 02:43:38,1697510618,2023,10,17,2,2311,1,24.179069325980688,145.50081697015912
2023-10-17 08:43:38,1697532218,2023,10,17,8,2311,1,25.505842736186533,144.9801067646241
2023-10-17 14:43:38,1697553818,2023,10,17,14,2311,1,26.41718199363702,144.8907659603141
2023-10-17 20:43:38,1697575418,2023,10,17,20,2311,1,27.929521161591353,144.8477723931621
2023-10-18 02:43:38,1697597018,2023,10,18,2,2311,1,29.428432691136454,145.03952559177827
2023-10-18 08:43:38,1697618618,2023,10,18,8,2311,1,30.833296609176386,145.4245431409516
2023-10-18 14:43:38,1697640218,2023,10,18,14,2311,1,31.683675898568783,145.75665492558855
2023-10-18 20:43:38,1697661818,2023,10,18,20,2311,1,32.98770139358663,146.21784132681452
2023-10-19 02:43:38,1697683418,2023,10,19,2,2311,1,34.239184171248546,146.92653872401004
2023-10-19 08:43:38,1697705018,2023,10,19,8,2311,1,35.450217197428515,147.83931243690296
2023-10-19 14:43:38,1697726618,2023,10,19,14,2311,1,36.23193682520967,148.54845846315445
2023-10-19 20:43:38,1697748218,2023,10,19,20,2311,1,37.43020900335237,149.74307095756507
2023-10-20 02:43:38,1697769818,2023,10,20,2,2311,1,38.590631260910364,150.97714884534224
2023-10-20 08:43:38,1697791418,2023,10,20,8,2311,1,39.6559375252808,152.24905985169778
2023-10-20 14:43:38,1697813018,2023,10,20,14,2311,1,40.27305165673399,153.1729879790435
2023-10-20 20:43:38,1697834618,2023,10,20,20,2311,1,41.16049750242186,154.5799578007018
2023-10-21 02:43:38,1697856218,2023,10,21,2,2311,1,42.02333396672763,155.82153156430013
2023-10-21 08:43:38,1697877818,2023,10,21,8,2311,1,42.62640971838734,157.1495930554389
2023-10-21 14:43:38,1697899418,2023,10,21,14,2311,1,42.94587473375204,158.17052240476752
2023-10-21 20:43:38,1697921018,2023,10,21,20,2311,1,43.45209280591109,159.77290701653277
2023-10-22 02:43:38,1697942618,2023,10,22,2,2311,1,43.969247967313315,161.39286182924093
2023-10-22 08:43:38,1697964218,2023,10,22,8,2311,1,44.43164743004116,163.08334733682793
2023-10-22 14:43:38,1697985818,2023,10,22,14,2311,1,44.78270044117826,164.18162808302785
2023-10-22 20:43:38,1698007418,2023,10,22,20,2311,1,45.2070350373767,165.65412264689948
2023-10-23 02:43:38,1698029018,2023,10,23,2,2311,1,45.48410876733133,167.27099088459556
2023-10-23 08:43:38,1698050618,2023,10,23,8,2311,1,45.78978676164355,168.9153005326912
2023-10-23 14:43:38,1698072218,2023,10,23,14,2311,1,45.956642804763874,169.98830610714197
2023-10-23 20:43:38,1698093818,2023,10,23,20,2311,1,46.26026578155366,171.58854775835582
2023-10-24 02:43:38,1698115418,2023,10,24,2,2311,1,46.677907210938706,173.17987969362298
2023-10-24 08:43:38,1698137018,2023,10,24,8,2311,1,47.00000000000001,174.93333333333337
