datetime,unixtime,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,CLUSTER NUMBER,LAT,LON
2023-08-25 12:27:41,1692966461,2023,8,25,12,2308,1,38.590631260910364,150.97714884534224
2023-08-25 18:27:41,1692988061,2023,8,25,18,2308,1,39.6559375252808,152.24905985169778
2023-08-26 00:27:41,1693009661,2023,8,26,0,2308,1,40.27305165673399,153.1729879790435
2023-08-26 06:27:41,1693031261,2023,8,26,6,2308,1,41.16049750242186,154.5799578007018
2023-08-26 12:27:41,1693052861,2023,8,26,12,2308,1,42.02333396672763,155.82153156430013
2023-08-26 18:27:41,1693074461,2023,8,26,18,2308,1,42.62640971838734,157.1495930554389
2023-08-27 00:27:41,1693096061,2023,8,27,0,2308,1,42.94587473375204,158.17052240476752
2023-08-27 06:27:41,1693117661,2023,8,27,6,2308,1,43.45209280591109,159.77290701653277
2023-08-27 12:27:41,1693139261,2023,8,27,12,2308,1,43.969247967313315,161.39286182924093
2023-08-27 18:27:41,1693160861,2023,8,27,18,2308,1,44.43164743004116,163.08334733682793
2023-08-28 00:27:41,1693182461,2023,8,28,0,2308,1,44.78270044117826,164.18162808302785
2023-08-28 06:27:41,1693204061,2023,8,28,6,2308,1,45.2070350373767,165.65412264689948
2023-08-28 12:27:41,1693225661,2023,8,28,12,2308,1,45.48410876733133,167.27099088459556
2023-08-28 18:27:41,1693247261,2023,8,28,18,2308,1,45.78978676164355,168.9153005326912
2023-08-29 00:27:41,1693268861,2023,8,29,0,2308,1,45.956642804763874,169.98830610714197
2023-08-29 06:27:41,1693290461,2023,8,29,6,2308,1,46.26026578155366,171.58854775835582
2023-08-29 12:27:41,1693312061,2023,8,29,12,2308,1,46.677907210938706,173.17987969362298
2023-08-29 18:27:41,1693333661,2023,8,29,18,2308,1,47.00000000000001,174.93333333333337
2023-09-01 07:23:04,1693552984,2023,9,1,7,2309,2,15.494230769230768,138.95384615384617
2023-09-01 13:23:04,1693574584,2023,9,1,13,2309,2,15.803755059686498,138.5024320922823
2023-09-01 19:23:04,1693596184,2023,9,1,19,2309,2,16.230606847082694,137.7197868201715
2023-09-02 01:23:04,1693617784,2023,9,2,1,2309,2,16.632993561320145,136.96878578281033
2023-09-02 07:23:04,1693639384,2023,9,2,7,2309,2,16.937309634211175,136.45120417633214
2023-09-02 13:23:04,1693660984,2023,9,2,13,2309,2,17.464101032351707,135.6231603258632
2023-09-02 19:23:04,1693682584,2023,9,2,19,2309,2,18.084351657737095,134.86161490315553
2023-09-03 01:23:04,1693704184,2023,9,3,1,2309,2,18.48021933570572,134.33456629971886
2023-09-03 07:23:04,1693725784,2023,9,3,7,2309,2,19.085663240123083,133.55203178303557
2023-09-03 13:23:04,1693747384,2023,9,3,13,2309,2,19.644039027569786,132.72525879472522
2023-09-03 19:23:04,1693768984,2023,9,3,19,2309,2,20.059387073530807,132.1851729732773
2023-09-04 01:23:04,1693790584,2023,9,4,1,2309,2,20.66979222913395,131.37226062181253
2023-09-04 07:23:04,1693812184,2023,9,4,7,2309,2,21.2954135641258,130.514366129767
2023-09-04 13:23:04,1693833784,2023,9,4,13,2309,2,21.734174462896526,129.96457472063173
2023-09-04 19:23:04,1693855384,2023,9,4,19,2309,2,22.423394314357495,129.1600118519858
2023-09-05 01:23:04,1693876984,2023,9,5,1,2309,2,23.131946342475814,128.41711437819106
2023-09-05 07:23:04,1693898584,2023,9,5,7,2309,2,23.656640071573598,127.98679108192363
2023-09-05 13:23:04,1693920184,2023,9,5,13,2309,2,24.492194422725024,127.40866830827447
2023-09-05 19:23:04,1693941784,2023,9,5,19,2309,2,25.37851821627015,126.93640835261814
2023-09-06 01:23:04,1693963384,2023,9,6,1,2309,2,25.978185506159928,126.69242954768919
2023-09-06 07:23:04,1693984984,2023,9,6,7,2309,2,26.885073624001695,126.4015542543625
2023-09-06 13:23:04,1694006584,2023,9,6,13,2309,2,27.791030656014073,126.28074219292557
2023-09-06 19:23:04,1694028184,2023,9,6,19,2309,2,28.376482960561717,126.2648642753387
2023-09-07 01:23:04,1694049784,2023,9,7,1,2309,2,29.196769679871593,126.28172257201203
2023-09-07 07:23:04,1694071384,2023,9,7,7,2309,2,30.02860767159151,126.39891346215417
2023-09-07 13:23:04,1694092984,2023,9,7,13,2309,2,30.63572841805507,126.43971162802373
2023-09-07 19:23:04,1694114584,2023,9,7,19,2309,2,31.467791911632574,126.51476741184204
2023-09-08 01:23:04,1694136184,2023,9,8,1,2309,2,32.259181397484774,126.67734369409196
2023-09-08 07:23:04,1694157784,2023,9,8,7,2309,2,32.76618494120773,126.83970210109015
2023-09-08 13:23:04,1694179384,2023,9,8,13,2309,2,33.48974348553601,127.20872814832077
2023-09-08 19:23:04,1694200984,2023,9,8,19,2309,2,34.2302795366581,127.6533766128677
2023-09-09 01:23:04,1694222584,2023,9,9,1,2309,2,34.69776942532986,127.98515372540545
2023-09-09 07:23:04,1694244184,2023,9,9,7,2309,2,35.35891051368591,128.5035023624896
2023-09-09 13:23:04,1694265784,2023,9,9,13,2309,2,35.94810649120021,129.03668868952184
2023-09-09 19:23:04,1694287384,2023,9,9,19,2309,2,36.2936809990072,129.41449744570468
2023-09-10 01:23:04,1694308984,2023,9,10,1,2309,2,36.82011311628318,129.9749709024892
2023-09-10 07:23:04,1694330584,2023,9,10,7,2309,2,37.24194281716512,130.49743811318606
2023-09-10 13:23:04,1694352184,2023,9,10,13,2309,2,37.61153846153846,131.1557692307692
2023-09-12 20:18:27,1694549907,2023,9,12,20,2310,0,17.42285714285714,144.77999999999997
2023-09-13 02:18:27,1694571507,2023,9,13,2,2310,0,17.997105118583605,144.38415262054886
2023-09-13 08:18:27,1694593107,2023,9,13,8,2310,0,18.917354118955227,143.7149933989054
2023-09-13 14:18:27,1694614707,2023,9,13,14,2310,0,19.46322294850417,143.23332227116163
2023-09-13 20:18:27,1694636307,2023,9,13,20,2310,0,20.224814875902165,142.44997929502415
2023-09-14 02:18:27,1694657907,2023,9,14,2,2310,0,21.004613700705487,141.7027515458868
2023-09-14 08:18:27,1694679507,2023,9,14,8,2310,0,21.550247279849316,141.19923990082907
2023-09-14 14:18:27,1694701107,2023,9,14,14,2310,0,22.325150737281028,140.55171011163074
2023-09-14 20:18:27,1694722707,2023,9,14,20,2310,0,22.83896880691533,140.17729307134283
2023-09-15 02:18:27,1694744307,2023,9,15,2,2310,0,23.64794909069266,139.64996294242053
2023-09-15 08:18:27,1694765907,2023,9,15,8,2310,0,24.442674986594454,139.24354950858927
2023-09-15 14:18:27,1694787507,2023,9,15,14,2310,0,24.993845713947273,139.01301949524017
2023-09-15 20:18:27,1694809107,2023,9,15,20,2310,0,25.840075483957825,138.67443018483928
2023-09-16 02:18:27,1694830707,2023,9,16,2,2310,0,26.414314199046302,138.42493952588833
2023-09-16 08:18:27,1694852307,2023,9,16,8,2310,0,27.33876192322241,138.15984900888867
2023-09-16 14:18:27,1694873907,2023,9,16,14,2310,0,28.383708320301995,138.0533570196097
2023-09-16 20:18:27,1694895507,2023,9,16,20,2310,0,29.038877917068824,138.06324609856878
2023-09-17 02:18:27,1694917107,2023,9,17,2,2310,0,29.99814204461354,138.29030693592514
2023-09-17 08:18:27,1694938707,2023,9,17,8,2310,0,30.630349956720245,138.46393171415716
2023-09-17 14:18:27,1694960307,2023,9,17,14,2310,0,31.55052221283461,138.80497722405866
2023-09-17 20:18:27,1694981907,2023,9,17,20,2310,0,32.36459013849107,139.2868376096245
2023-09-18 02:18:27,1695003507,2023,9,18,2,2310,0,32.891712308425404,139.66533843101732
2023-09-18 08:18:27,1695025107,2023,9,18,8,2310,0,33.68634493113942,140.32399130572
2023-09-18 14:18:27,1695046707,2023,9,18,14,2310,0,34.210638530981576,140.79193998035976
2023-09-18 20:18:27,1695068307,2023,9,18,20,2310,0,35.05653595026574,141.48506982877126
2023-09-19 02:18:27,1695089907,2023,9,19,2,2310,0,35.99976868170819,142.23779758468405
2023-09-19 08:18:27,1695111507,2023,9,19,8,2310,0,36.62674012066353,142.75721961061777
2023-09-19 14:18:27,1695133107,2023,9,19,14,2310,0,37.55449633989978,143.57880938654293
2023-09-19 20:18:27,1695154707,2023,9,19,20,2310,0,38.17273444943911,144.1234655596908
2023-09-20 02:18:27,1695176307,2023,9,20,2,2310,0,39.079433961167396,144.86085766761215
2023-09-20 08:18:27,1695197907,2023,9,20,8,2310,0,39.97930307114091,145.5342444235304
2023-09-20 14:18:27,1695219507,2023,9,20,14,2310,0,40.578032536307056,145.95034097534673
2023-09-20 20:18:27,1695241107,2023,9,20,20,2310,0,41.41425112600421,146.74665559892105
2023-09-21 02:18:27,1695262707,2023,9,21,2,2310,0,41.98634871557682,147.33087189836777
2023-09-21 08:18:27,1695284307,2023,9,21,8,2310,0,42.79037236553146,148.21070413434214
2023-09-21 14:18:27,1695305907,2023,9,21,14,2310,0,43.5273885595386,149.09062533040935
2023-09-21 20:18:27,1695327507,2023,9,21,20,2310,0,44.015335161142616,149.74496044178022
2023-09-22 02:18:27,1695349107,2023,9,22,2,2310,0,44.68828437004942,150.74069901810816
2023-09-22 08:18:27,1695370707,2023,9,22,8,2310,0,45.39714285714286,151.59714285714284
2023-09-24 09:13:50,1695546830,2023,9,24,9,2311,1,16.6,151.60833333333332
2023-09-24 15:13:50,1695568430,2023,9,24,15,2311,1,17.279735802775395,151.25793962807737
2023-09-24 21:13:50,1695590030,2023,9,24,21,2311,1,18.505692526798914,150.7330574464969
2023-09-25 03:13:50,1695611630,2023,9,25,3,2311,1,19.709406444774768,149.79269529775132
2023-09-25 09:13:50,1695633230,2023,9,25,9,2311,1,20.94013213012949,148.56972856260714
2023-09-25 15:13:50,1695654830,2023,9,25,15,2311,1,21.740111376930432,147.71343560665204
2023-09-25 21:13:50,1695676430,2023,9,25,21,2311,1,22.962111597488725,146.51531475068725
2023-09-26 03:13:50,1695698030,2023,9,26,3,2311,1,24.179069325980688,145.50081697015912
2023-09-26 09:13:50,1695719630,2023,9,26,9,2311,1,25.505842736186533,144.9801067646241
2023-09-26 15:13:50,1695741230,2023,9,26,15,2311,1,26.41718199363702,144.8907659603141
2023-09-26 21:13:50,1695762830,2023,9,26,21,2311,1,27.929521161591353,144.8477723931621
2023-09-27 03:13:50,1695784430,2023,9,27,3,2311,1,29.428432691136454,145.03952559177827
2023-09-27 09:13:50,1695806030,2023,9,27,9,2311,1,30.833296609176386,145.4245431409516
2023-09-27 15:13:50,1695827630,2023,9,27,15,2311,1,31.683675898568783,145.75665492558855
2023-09-27 21:13:50,1695849230,2023,9,27,21,2311,1,32.98770139358663,146.21784132681452
2023-09-28 03:13:50,1695870830,2023,9,28,3,2311,1,34.239184171248546,146.92653872401004
2023-09-28 09:13:50,1695892430,2023,9,28,9,2311,1,35.450217197428515,147.83931243690296
2023-09-28 15:13:50,1695914030,2023,9,28,15,2311,1,36.23193682520967,148.54845846315445
2023-09-28 21:13:50,1695935630,2023,9,28,21,2311,1,37.43020900335237,149.74307095756507
2023-09-29 03:13:50,1695957230,2023,9,29,3,2311,1,38.590631260910364,150.97714884534224
2023-09-29 09:13:50,1695978830,2023,9,29,9,2311,1,39.6559375252808,152.24905985169778
2023-09-29 15:13:50,1696000430,2023,9,29,15,2311,1,40.27305165673399,153.1729879790435
2023-09-29 21:13:50,1696022030,2023,9,29,21,2311,1,41.16049750242186,154.5799578007018
2023-09-30 03:13:50,1696043630,2023,9,30,3,2311,1,42.02333396672763,155.82153156430013
2023-09-30 09:13:50,1696065230,2023,9,30,9,2311,1,42.62640971838734,157.1495930554389
2023-09-30 15:13:50,1696086830,2023,9,30,15,2311,1,42.94587473375204,158.17052240476752
2023-09-30 21:13:50,1696108430,2023,9,30,21,2311,1,43.45209280591109,159.77290701653277
2023-10-01 03:13:50,1696130030,2023,10,1,3,2311,1,43.969247967313315,161.39286182924093
2023-10-01 09:13:50,1696151630,2023,10,1,9,2311,1,44.43164743004116,163.08334733682793
2023-10-01 15:13:50,1696173230,2023,10,1,15,2311,1,44.78270044117826,164.18162808302785
2023-10-01 21:13:50,1696194830,2023,10,1,21,2311,1,45.2070350373767,165.65412264689948
2023-10-02 03:13:50,1696216430,2023,10,2,3,2311,1,45.48410876733133,167.27099088459556
2023-10-02 09:13:50,1696238030,2023,10,2,9,2311,1,45.78978676164355,168.9153005326912
2023-10-02 15:13:50,1696259630,2023,10,2,15,2311,1,45.956642804763874,169.98830610714197
2023-10-02 21:13:50,1696281230,2023,10,2,21,2311,1,46.26026578155366,171.58854775835582
2023-10-03 03:13:50,1696302830,2023,10,3,3,2311,1,46.677907210938706,173.17987969362298
2023-10-03 09:13:50,1696324430,2023,10,3,9,2311,1,47.00000000000001,174.93333333333337
2023-10-05 22:09:13,1696543753,2023,10,5,22,2312,2,15.494230769230768,138.95384615384617
2023-10-06 04:09:13,1696565353,2023,10,6,4,2312,2,15.803755059686498,138.5024320922823
2023-10-06 10:09:13,1696586953,2023,10,6,10,2312,2,16.230606847082694,137.7197868201715
2023-10-06 16:09:13,1696608553,2023,10,6,16,2312,2,16.632993561320145,136.96878578281033
2023-10-06 22:09:13,1696630153,2023,10,6,22,2312,2,16.937309634211175,136.45120417633214
2023-10-07 04:09:13,1696651753,2023,10,7,4,2312,2,17.464101032351707,135.6231603258632
2023-10-07 10:09:13,1696673353,2023,10,7,10,2312,2,18.084351657737095,134.86161490315553
2023-10-07 16:09:13,1696694953,2023,10,7,16,2312,2,18.48021933570572,134.33456629971886
2023-10-07 22:09:13,1696716553,2023,10,7,22,2312,2,19.085663240123083,133.55203178303557
2023-10-08 04:09:13,1696738153,2023,10,8,4,2312,2,19.644039027569786,132.72525879472522
2023-10-08 10:09:13,1696759753,2023,10,8,10,2312,2,20.059387073530807,132.1851729732773
2023-10-08 16:09:13,1696781353,2023,10,8,16,2312,2,20.66979222913395,131.37226062181253
2023-10-08 22:09:13,1696802953,2023,10,8,22,2312,2,21.2954135641258,130.514366129767
2023-10-09 04:09:13,1696824553,2023,10,9,4,2312,2,21.734174462896526,129.96457472063173
2023-10-09 10:09:13,1696846153,2023,10,9,10,2312,2,22.423394314357495,129.1600118519858
2023-10-09 16:09:13,1696867753,2023,10,9,16,2312,2,23.131946342475814,128.41711437819106
2023-10-09 22:09:13,1696889353,2023,10,9,22,2312,2,23.656640071573598,127.98679108192363
2023-10-10 04:09:13,1696910953,2023,10,10,4,2312,2,24.492194422725024,127.40866830827447
2023-10-10 10:09:13,1696932553,2023,10,10,10,2312,2,25.37851821627015,126.93640835261814
2023-10-10 16:09:13,1696954153,2023,10,10,16,2312,2,25.978185506159928,126.69242954768919
2023-10-10 22:09:13,1696975753,2023,10,10,22,2312,2,26.885073624001695,126.4015542543625
2023-10-11 04:09:13,1696997353,2023,10,11,4,2312,2,27.791030656014073,126.28074219292557
2023-10-11 10:09:13,1697018953,2023,10,11,10,2312,2,28.376482960561717,126.2648642753387
2023-10-11 16:09:13,1697040553,2023,10,11,16,2312,2,29.196769679871593,126.28172257201203
2023-10-11 22:09:13,1697062153,2023,10,11,22,2312,2,30.02860767159151,126.39891346215417
2023-10-12 04:09:13,1697083753,2023,10,12,4,2312,2,30.63572841805507,126.43971162802373
2023-10-12 10:09:13,1697105353,2023,10,12,10,2312,2,31.467791911632574,126.51476741184204
2023-10-12 16:09:13,1697126953,2023,10,12,16,2312,2,32.259181397484774,126.67734369409196
2023-10-12 22:09:13,1697148553,2023,10,12,22,2312,2,32.76618494120773,126.83970210109015
2023-10-13 04:09:13,1697170153,2023,10,13,4,2312,2,33.48974348553601,127.20872814832077
2023-10-13 10:09:13,1697191753,2023,10,13,10,2312,2,34.2302795366581,127.6533766128677
2023-10-13 16:09:13,1697213353,2023,10,13,16,2312,2,34.69776942532986,127.98515372540545
2023-10-13 22:09:13,1697234953,2023,10,13,22,2312,2,35.35891051368591,128.5035023624896
2023-10-14 04:09:13,1697256553,2023,10,14,4,2312,2,35.94810649120021,129.03668868952184
2023-10-14 10:09:13,1697278153,2023,10,14,10,2312,2,36.2936809990072,129.41449744570468
2023-10-14 16:09:13,1697299753,2023,10,14,16,2312,2,36.82011311628318,129.9749709024892
2023-10-14 22:09:13,1697321353,2023,10,14,22,2312,2,37.24194281716512,130.49743811318606
2023-10-15 04:09:13,1697342953,2023,10,15,4,2312,2,37.61153846153846,131.1557692307692
2023-10-17 11:04:36,1697540676,2023,10,17,11,2313,0,17.42285714285714,144.77999999999997
2023-10-17 17:04:36,1697562276,2023,10,17,17,2313,0,17.997105118583605,144.38415262054886
2023-10-17 23:04:36,1697583876,2023,10,17,23,2313,0,18.917354118955227,143.7149933989054
2023-10-18 05:04:36,1697605476,2023,10,18,5,2313,0,19.46322294850417,143.23332227116163
2023-10-18 11:04:36,1697627076,2023,10,18,11,2313,0,20.224814875902165,142.44997929502415
2023-10-18 17:04:36,1697648676,2023,10,18,17,2313,0,21.004613700705487,141.7027515458868
2023-10-18 23:04:36,1697670276,2023,10,18,23,2313,0,21.550247279849316,141.19923990082907
2023-10-19 05:04:36,1697691876,2023,10,19,5,2313,0,22.325150737281028,140.55171011163074
2023-10-19 11:04:36,1697713476,2023,10,19,11,2313,0,22.83896880691533,140.17729307134283
2023-10-19 17:04:36,1697735076,2023,10,19,17,2313,0,23.64794909069266,139.64996294242053
2023-10-19 23:04:36,1697756676,2023,10,19,23,2313,0,24.442674986594454,139.24354950858927
2023-10-20 05:04:36,1697778276,2023,10,20,5,2313,0,24.993845713947273,139.01301949524017
2023-10-20 11:04:36,1697799876,2023,10,20,11,2313,0,25.840075483957825,138.67443018483928
2023-10-20 17:04:36,1697821476,2023,10,20,17,2313,0,26.414314199046302,138.42493952588833
2023-10-20 23:04:36,1697843076,2023,10,20,23,2313,0,27.33876192322241,138.15984900888867
2023-10-21 05:04:36,1697864676,2023,10,21,5,2313,0,28.383708320301995,138.0533570196097
2023-10-21 11:04:36,1697886276,2023,10,21,11,2313,0,29.038877917068824,138.06324609856878
2023-10-21 17:04:36,1697907876,2023,10,21,17,2313,0,29.99814204461354,138.29030693592514
2023-10-21 23:04:36,1697929476,2023,10,21,23,2313,0,30.630349956720245,138.46393171415716
2023-10-22 05:04:36,1697951076,2023,10,22,5,2313,0,31.55052221283461,138.80497722405866
2023-10-22 11:04:36,1697972676,2023,10,22,11,2313,0,32.36459013849107,139.2868376096245
2023-10-22 17:04:36,1697994276,2023,10,22,17,2313,0,32.891712308425404,139.66533843101732
2023-10-22 23:04:36,1698015876,2023,10,22,23,2313,0,33.68634493113942,140.32399130572
2023-10-23 05:04:36,1698037476,2023,10,23,5,2313,0,34.210638530981576,140.79193998035976
2023-10-23 11:04:36,1698059076,2023,10,23,11,2313,0,35.05653595026574,141.48506982877126
2023-10-23 17:04:36,1698080676,2023,10,23,17,2313,0,35.99976868170819,142.23779758468405
2023-10-23 23:04:36,1698102276,2023,10,23,23,2313,0,36.62674012066353,142.75721961061777
2023-10-24 05:04:36,1698123876,2023,10,24,5,2313,0,37.55449633989978,143.57880938654293
2023-10-24 11:04:36,1698145476,2023,10,24,11,2313,0,38.17273444943911,144.1234655596908
2023-10-24 17:04:36,1698167076,2023,10,24,17,2313,0,39.079433961167396,144.86085766761215
2023-10-24 23:04:36,1698188676,2023,10,24,23,2313,0,39.97930307114091,145.5342444235304
2023-10-25 05:04:36,1698210276,2023,10,25,5,2313,0,40.578032536307056,145.95034097534673
2023-10-25 11:04:36,1698231876,2023,10,25,11,2313,0,41.41425112600421,146.74665559892105
2023-10-25 17:04:36,1698253476,2023,10,25,17,2313,0,41.98634871557682,147.33087189836777
2023-10-25 23:04:36,1698275076,2023,10,25,23,2313,0,42.79037236553146,148.21070413434214
2023-10-26 05:04:36,1698296676,2023,10,26,5,2313,0,43.5273885595386,149.09062533040935
2023-10-26 11:04:36,1698318276,2023,10,26,11,2313,0,44.015335161142616,149.74496044178022
2023-10-26 17:04:36,1698339876,2023,10,26,17,2313,0,44.68828437004942,150.74069901810816
2023-10-26 23:04:36,1698361476,2023,10,26,23,2313,0,45.39714285714286,151.59714285714284
