datetime,unixtime,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,CLUSTER NUMBER,LAT,LON
2023-09-30 22:00:00,1696111200,2023,9,30,22,2308,1,40.27305165673399,153.1729879790435
2023-10-01 04:00:00,1696132800,2023,10,1,4,2308,1,41.16049750242186,154.5799578007018
2023-10-01 10:00:00,1696154400,2023,10,1,10,2308,1,42.02333396672763,155.82153156430013
2023-10-01 16:00:00,1696176000,2023,10,1,16,2308,1,42.62640971838734,157.1495930554389
2023-10-01 22:00:00,1696197600,2023,10,1,22,2308,1,42.94587473375204,158.17052240476752
2023-10-02 04:00:00,1696219200,2023,10,2,4,2308,1,43.45209280591109,159.77290701653277
2023-10-02 10:00:00,1696240800,2023,10,2,10,2308,1,43.969247967313315,161.39286182924093
2023-10-02 16:00:00,1696262400,2023,10,2,16,2308,1,44.43164743004116,163.08334733682793
2023-10-02 22:00:00,1696284000,2023,10,2,22,2308,1,44.78270044117826,164.18162808302785
2023-10-03 04:00:00,1696305600,2023,10,3,4,2308,1,45.2070350373767,165.65412264689948
2023-10-03 10:00:00,1696327200,2023,10,3,10,2308,1,45.48410876733133,167.27099088459556
2023-10-03 16:00:00,1696348800,2023,10,3,16,2308,1,45.78978676164355,168.9153005326912
2023-10-03 22:00:00,1696370400,2023,10,3,22,2308,1,45.956642804763874,169.98830610714197
2023-10-04 04:00:00,1696392000,2023,10,4,4,2308,1,46.26026578155366,171.58854775835582
2023-10-04 10:00:00,1696413600,2023,10,4,10,2308,1,46.677907210938706,173.17987969362298
2023-10-04 16:00:00,1696435200,2023,10,4,16,2308,1,47.00000000000001,174.93333333333337
2023-10-12 08:00:00,1697097600,2023,10,12,8,2309,2,15.494230769230768,138.95384615384617
2023-10-12 14:00:00,1697119200,2023,10,12,14,2309,2,15.803755059686498,138.5024320922823
2023-10-12 20:00:00,1697140800,2023,10,12,20,2309,2,16.230606847082694,137.7197868201715
2023-10-13 02:00:00,1697162400,2023,10,13,2,2309,2,16.632993561320145,136.96878578281033
2023-10-13 08:00:00,1697184000,2023,10,13,8,2309,2,16.937309634211175,136.45120417633214
2023-10-13 14:00:00,1697205600,2023,10,13,14,2309,2,17.464101032351707,135.6231603258632
2023-10-13 20:00:00,1697227200,2023,10,13,20,2309,2,18.084351657737095,134.86161490315553
2023-10-14 02:00:00,1697248800,2023,10,14,2,2309,2,18.48021933570572,134.33456629971886
2023-10-14 08:00:00,1697270400,2023,10,14,8,2309,2,19.085663240123083,133.55203178303557
2023-10-14 14:00:00,1697292000,2023,10,14,14,2309,2,19.644039027569786,132.72525879472522
2023-10-14 20:00:00,1697313600,2023,10,14,20,2309,2,20.059387073530807,132.1851729732773
2023-10-15 02:00:00,1697335200,2023,10,15,2,2309,2,20.66979222913395,131.37226062181253
2023-10-15 08:00:00,1697356800,2023,10,15,8,2309,2,21.2954135641258,130.514366129767
2023-10-15 14:00:00,1697378400,2023,10,15,14,2309,2,21.734174462896526,129.96457472063173
2023-10-15 20:00:00,1697400000,2023,10,15,20,2309,2,22.423394314357495,129.1600118519858
2023-10-16 02:00:00,1697421600,2023,10,16,2,2309,2,23.131946342475814,128.41711437819106
2023-10-16 08:00:00,1697443200,2023,10,16,8,2309,2,23.656640071573598,127.98679108192363
2023-10-16 14:00:00,1697464800,2023,10,16,14,2309,2,24.492194422725024,127.40866830827447
2023-10-16 20:00:00,1697486400,2023,10,16,20,2309,2,25.37851821627015,126.93640835261814
2023-10-17 02:00:00,1697508000,2023,10,17,2,2309,2,25.978185506159928,126.69242954768919
2023-10-17 08:00:00,1697529600,2023,10,17,8,2309,2,26.885073624001695,126.4015542543625
2023-10-17 14:00:00,1697551200,2023,10,17,14,2309,2,27.791030656014073,126.28074219292557
2023-10-17 20:00:00,1697572800,2023,10,17,20,2309,2,28.376482960561717,126.2648642753387
2023-10-18 02:00:00,1697594400,2023,10,18,2,2309,2,29.196769679871593,126.28172257201203
2023-10-18 08:00:00,1697616000,2023,10,18,8,2309,2,30.02860767159151,126.39891346215417
2023-10-18 14:00:00,1697637600,2023,10,18,14,2309,2,30.63572841805507,126.43971162802373
2023-10-18 20:00:00,1697659200,2023,10,18,20,2309,2,31.467791911632574,126.51476741184204
2023-10-19 02:00:00,1697680800,2023,10,19,2,2309,2,32.259181397484774,126.67734369409196
2023-10-19 08:00:00,1697702400,2023,10,19,8,2309,2,32.76618494120773,126.83970210109015
2023-10-19 14:00:00,1697724000,2023,10,19,14,2309,2,33.48974348553601,127.20872814832077
2023-10-19 20:00:00,1697745600,2023,10,19,20,2309,2,34.2302795366581,127.6533766128677
2023-10-20 02:00:00,1697767200,2023,10,20,2,2309,2,34.69776942532986,127.98515372540545
2023-10-20 08:00:00,1697788800,2023,10,20,8,2309,2,35.35891051368591,128.5035023624896
2023-10-20 14:00:00,1697810400,2023,10,20,14,2309,2,35.94810649120021,129.03668868952184
2023-10-20 20:00:00,1697832000,2023,10,20,20,2309,2,36.2936809990072,129.41449744570468
2023-10-21 02:00:00,1697853600,2023,10,21,2,2309,2,36.82011311628318,129.9749709024892
2023-10-21 08:00:00,1697875200,2023,10,21,8,2309,2,37.24194281716512,130.49743811318606
2023-10-21 14:00:00,1697896800,2023,10,21,14,2309,2,37.61153846153846,131.1557692307692
